"id","u_g","g_r","r_i","i_z","target"
5099,0.448,-0.0820000000000007,0.118000000000002,-0.0940000000000012,1
5100,0.439,0.174,0.0350000000000001,-0.0500000000000007,3
5103,1.18432,0.402075999999999,0.140846999999999,0.027253,2
5104,0.821926000000001,0.205759,0.0800039999999989,-0.0084520000000019,2
5107,-0.0210000000000008,-0.0489999999999995,0.388000000000002,0.0609999999999999,1
5111,1.25605,0.426774,0.109028,0.013501999999999,2
5113,-0.0689999999999991,-0.404,-0.353000000000002,-0.442,3
5114,1.003675,0.362981999999999,0.114644,0.0109459999999988,2
5115,0.805160999999998,0.274326000000002,0.0780560000000001,0.0357749999999974,2
5116,0.405000000000001,-0.222000000000001,-0.141999999999999,-0.231999999999999,3
5118,1.031742,0.305643,0.0995850000000011,0.0372500000000002,2
5120,1.89689,0.810427000000001,0.36819,0.220186,2
5123,2.73335,1.294827,0.542191000000001,0.285546999999999,2
5124,1.55245,0.614812999999998,0.189048,0.0884110000000007,2
5127,-0.00300000000000011,-0.125,-0.315000000000001,-0.268999999999998,3
5128,1.670135,0.588935000000001,0.202268,0.142764999999999,2
5129,2.209042,0.857281,0.36786,0.134522,2
5130,1.258686,0.406708000000002,0.200742999999999,0.102834999999999,2
5132,1.159134,0.468797000000002,0.179402,0.144555999999998,2
5133,0.0199999999999996,0.288,0.0729999999999968,-0.0449999999999982,1
5134,-0.0970000000000013,-0.338999999999999,-0.228999999999999,-0.256,3
5137,1.451751,0.598815999999999,0.200513999999998,0.0845970000000023,2
5138,0.0879999999999974,-0.128999999999998,-0.209,-0.0990000000000002,3
5140,0.401,-0.183999999999997,-0.188000000000002,-0.0299999999999976,3
5141,1.178825,0.407530000000001,0.162757999999997,0.0172950000000007,2
5142,1.881619,0.717432000000002,0.263354999999997,0.137081000000002,2
5143,0.335999999999999,-0.202999999999999,-0.0899999999999999,-0.390000000000001,3
5144,1.681568,0.662029,0.226997999999998,0.108768000000001,2
5147,0.513000000000002,0.114999999999998,0.0240000000000009,-0.0130000000000017,3
5148,1.343667,0.478237,0.194557,0.087885,2
5149,0.806000000000001,0.244,0.390000000000001,0.547000000000001,1
5153,1.135198,0.354796999999998,0.240152999999999,0.0765650000000022,2
5155,2.452969,1.047627,0.418813,0.213684000000001,2
5157,0.841726000000001,0.332000999999998,0.114887,0.0605609999999999,2
5158,1.270571,0.450744,0.217780999999999,0.0498070000000013,2
5159,1.174258,0.420434999999999,0.161857000000001,0.0899769999999993,2
5160,1.309069,0.554684000000002,0.229644,0.116906,2
5162,1.456236,0.531959,0.156234,0.0536410000000007,2
5163,0.465,-0.251000000000001,-0.273,-0.782,3
5164,1.640248,0.686099,0.251913,0.117294000000001,2
5165,1.386501,0.511194,0.175622000000001,0.0550189999999997,2
5166,1.143669,0.419565000000002,0.154609999999998,0.0293060000000018,2
5169,1.185099,0.510010999999999,0.113606000000001,0.0914129999999993,2
5172,0.519000000000002,-0.136000000000003,-0.093,-0.283999999999999,3
5173,1.521566,0.584194,0.198576000000003,0.0425269999999998,2
5174,0.219999999999999,0.00800000000000267,0.686999999999998,0.609999999999999,3
5175,1.043318,0.415533,0.218268999999999,0.0963080000000005,2
5176,0.248000000000001,0.186,0.256999999999998,0.0869999999999997,1
5177,1.947887,0.761243999999998,0.293638000000001,0.148875,2
5178,2.196552,0.897962,0.359878999999999,0.134506999999999,2
5179,1.576892,0.564340999999999,0.199406,0.0973299999999995,2
5180,0.158999999999999,0.155000000000001,-0.0240000000000009,0.163999999999998,1
5182,2.347881,0.962576000000002,0.353518000000001,0.162616999999997,2
5184,1.19166,0.469940000000001,0.242965999999999,0.0872020000000013,2
5185,2.205175,0.990724,0.335666,0.290486,2
5186,2.314422,0.844845000000003,0.358933,0.113278999999999,2
5187,0.494,-0.128,-0.192999999999998,-0.220000000000002,3
5188,1.037559,0.356003000000001,0.112798999999999,0.0304760000000002,2
5189,1.293245,0.515381000000001,0.188635000000001,0.0365369999999992,2
5190,-0.524999999999999,-0.471,-0.331,-0.436,3
5191,2.073454,0.730612000000001,0.297386999999999,0.113565000000001,2
5192,1.367849,0.399449000000001,0.134110999999999,0.0441300000000009,2
5193,1.594514,0.642596000000001,0.251301,0.179698999999999,2
5194,1.376808,0.482624000000001,0.228767000000001,0.117570999999998,2
5197,0.915811999999999,0.294979000000001,0.102032000000001,0.0400430000000007,2
5198,2.510426,1.390363,0.699976000000001,0.430596,2
5200,0.189,-0.318999999999999,-0.237000000000002,-0.279,3
5201,0.89931,0.23781,0.128634999999999,-0.054511999999999,2
5202,0.170999999999999,0.104000000000003,0.168999999999997,0.188000000000002,1
5203,0.497999999999998,0.0420000000000016,-0.0970000000000013,-0.0579999999999998,3
5205,1.209684,0.456256000000002,0.156549999999999,0.0645279999999993,2
5206,0.130999999999997,-0.332999999999998,-0.254999999999999,-0.281000000000002,3
5207,0.565000000000001,-0.0189999999999984,-0.0510000000000019,0.153000000000002,1
5208,2.449988,1.00687,0.359135,0.144287,2
5209,1.008,0.913,0.931999999999999,0.612,3
5210,0.109999999999999,0.425000000000001,0.221,-0.158000000000001,1
5212,0.994755000000001,0.296946999999999,0.0910849999999996,0.00324299999999766,2
5214,2.564255,1.213903,0.495001,0.280714999999999,2
5216,0.218999999999998,0.111000000000001,-0.0999999999999979,0.145999999999997,1
5219,2.563185,1.462255,0.803644,0.396965,2
5221,-0.105,-0.185000000000002,-0.122999999999998,-0.275000000000002,3
5223,1.256513,0.46452,0.150186,-0.0187690000000007,2
5224,1.474319,0.569035,0.214276999999999,0.120832999999999,2
5225,1.106945,0.396763999999999,0.105369,0.05734,2
5226,0.504999999999999,0.157,0.0459999999999994,-0.0180000000000007,3
5227,1.036009,0.308363,0.145634000000001,0.00957899999999867,2
5228,0.341000000000001,-0.0480000000000018,-0.0560000000000009,-0.105999999999998,3
5229,1.082856,0.396025999999999,0.163414,0.0833839999999988,2
5231,1.021051,0.405106,0.160696,0.0318769999999997,2
5234,2.480392,1.084772,0.495995000000001,0.296837999999997,2
5236,0.312000000000001,0.166,0.212,0.172999999999998,1
5238,0.0230000000000032,0.252999999999997,0.0550000000000033,-0.115000000000002,1
5239,2.066929,0.89481,0.332374999999999,0.155460000000001,2
5240,0.302999999999997,0.25,-0.0339999999999989,0.0640000000000001,1
5241,0.303000000000001,0.0420000000000016,0.241,-0.157,1
5243,0.927,0.649999999999999,0.535,0.170000000000002,1
5244,0.0579999999999998,-0.00300000000000011,0.214000000000002,0.00199999999999889,1
5246,2.187225,0.868536000000001,0.368459,0.125144000000001,2
5248,1.713531,0.664461000000003,0.229136,0.113757999999997,2
5249,-0.321999999999999,-0.481000000000002,-0.349,-0.417999999999999,3
5250,-0.0100000000000016,-0.271999999999998,-0.168000000000003,-0.167999999999999,3
5254,2.464853,1.001857,0.430304000000001,0.225657999999999,2
5255,0.329000000000001,0.381,0.256,-0.0219999999999985,1
5256,1.242672,0.464148999999999,0.118648,0.0388260000000002,2
5258,0.884754000000001,0.317670999999997,0.186079000000003,0.0527749999999969,2
5259,1.299044,0.52692,0.129834999999998,0.0991879999999998,2
5261,1.650667,0.609772,0.170090999999999,0.13165,2
5262,0.198999999999998,-0.117999999999999,0.396999999999998,0.458000000000002,3
5263,1.067285,0.378441000000002,0.127699,0.0319439999999993,2
5264,1.87126,0.702718999999998,0.268349000000001,0.165300000000002,2
5265,1.122009,0.332416,0.161406,0.0215350000000001,2
5266,0.315000000000001,-0.236000000000001,-0.291,-0.218999999999998,3
5267,1.313593,0.517835999999999,0.181736000000001,0.0920559999999995,2
5268,1.763719,0.657700000000002,0.227939999999998,0.113973,2
5270,0.465,0.0890000000000022,-0.0489999999999995,-0.161000000000001,3
5272,1.373749,0.502582,0.164964999999999,0.0898630000000011,2
5273,0.378,-0.243000000000002,-0.258999999999997,-0.525000000000002,3
5274,1.10701,0.390730000000001,0.127510999999998,0.064036999999999,2
5276,0.0660000000000025,-0.219000000000001,-0.155999999999999,-0.240000000000002,3
5277,0.251000000000001,-0.0860000000000021,-0.122999999999998,-0.0460000000000029,3
5278,1.553718,0.660757,0.173884000000001,0.0995629999999998,2
5279,0.196000000000002,-0.314,-0.207000000000001,-0.307000000000002,3
5281,0.52,-0.149999999999999,-0.231000000000002,-0.247999999999998,3
5284,0.477999999999998,-0.149000000000001,0.229000000000003,-0.0489999999999995,1
5285,0.0689999999999991,0.276,0.233000000000001,0.0160000000000018,1
5289,0.0529999999999973,0.145,0.121000000000002,0.0760000000000005,1
5290,0.0640000000000001,0.0350000000000001,0.00300000000000011,-0.25,1
5291,0.169,0.0889999999999986,0.172000000000001,0.036999999999999,1
5292,2.045246,0.828114000000001,0.326025,0.145327,2
5294,0.338999999999999,0.311,0.0719999999999992,0.0130000000000017,1
5295,1.035522,0.280766000000003,0.100617999999997,-0.037392999999998,2
5296,0.105999999999998,0.287000000000003,-0.0150000000000006,0.0539999999999985,1
5298,1.259718,0.465725000000003,0.155763999999998,0.116745000000002,2
5299,1.299254,0.392710000000001,0.164479999999999,0.0110600000000005,2
5300,0.483000000000001,-0.0620000000000012,-0.108999999999998,-0.0650000000000013,3
5301,-0.0139999999999993,-0.370999999999999,-0.345000000000002,0.461000000000002,3
5303,0.231999999999999,0.144000000000002,0.164999999999999,0.236999999999998,1
5304,0.979032,0.529394,0.133880999999999,0.135228999999999,2
5305,2.18948,0.892529,0.305733999999999,0.128786,2
5306,2.594851,1.385557,0.731982,0.406532,2
5308,-0.0370000000000026,0.128,0.134,-0.181999999999999,1
5309,0.273,0.119,0.288999999999998,0.150000000000002,1
5311,0.996410000000001,0.421935999999999,0.118680000000001,0.0412590000000002,2
5312,0.312999999999999,-0.0330000000000013,0.242000000000001,-0.0689999999999991,1
5315,1.188866,0.414093999999999,0.120383,0.0761719999999997,2
5316,1.179571,0.533985000000001,0.182494999999999,0.142503999999999,2
5320,0.215,0.0739999999999981,0.311,0.0120000000000005,1
5321,1.910538,0.759008000000001,0.285239999999998,0.21086,2
5322,0.988005000000001,0.526994,0.106084000000001,0.0440559999999994,2
5323,1.824547,0.715418000000001,0.23512,0.134262999999999,2
5324,2.736431,1.307413,0.61764,0.317699000000001,2
5325,0.240000000000002,-0.272000000000002,-0.271000000000001,0.208000000000002,3
5326,1.119046,0.396394000000001,0.147320000000001,0.032,2
5327,0.395000000000003,0.0919999999999987,0.158999999999999,0.219000000000001,1
5328,1.986349,0.831987999999999,0.322254000000001,0.12557,2
5329,1.714758,0.636827,0.246304000000002,0.0853709999999985,2
5330,0.369,0.271000000000001,0.113999999999997,0.0240000000000009,1
5331,0.952987,0.428854000000001,0.175555999999998,0.0543650000000007,2
5332,1.391399,0.522153000000001,0.202569,0.0979149999999986,2
5333,2.572386,1.340235,0.6807,0.378871999999999,2
5334,2.449961,1.014153,0.344280999999999,0.198894000000001,2
5336,-0.0670000000000002,-0.228000000000002,-0.425000000000001,-0.195999999999998,3
5338,1.330463,0.463789000000002,0.285159,0.0692570000000003,2
5339,2.700547,1.358898,0.644803,0.351898,2
5340,1.228496,0.470753,0.123478,0.0741789999999991,2
5343,1.159278,0.458333,0.192622999999998,0.103746000000001,2
5344,1.017999,0.350200999999998,0.125685000000001,0.00606099999999898,2
5345,0.376999999999999,-0.160999999999998,-0.181000000000001,-0.166999999999998,3
5347,1.407022,0.534322999999999,0.191990000000001,0.077026,2
5349,2.456127,1.156142,0.438766000000001,0.269269,2
5351,0.097999999999999,0.115000000000002,0.0229999999999997,0.218,1
5352,1.291605,0.423065000000001,0.143228000000001,0.0282009999999993,2
5355,2.164288,0.839478,0.268088000000001,0.136692999999999,2
5356,2.43234,1.023247,0.307113999999999,0.182969,2
5358,0.413999999999998,0.105,0.280000000000001,0.0380000000000003,1
5359,0.402000000000001,0.408999999999999,0.18,-0.0670000000000002,1
5360,1.076331,0.392073999999997,0.127827,0.0266040000000025,2
5361,1.097101,0.335852000000003,0.166979999999999,0.102297,2
5362,0.130999999999997,0.0289999999999999,0.309000000000001,0.088000000000001,1
5363,2.189627,0.850607,0.296863,0.159208,2
5365,0.129000000000001,-0.333000000000002,-0.260999999999999,-0.301000000000002,3
5367,0.538,-0.258000000000003,-0.253,-0.843,3
5368,1.426456,0.578501000000003,0.276948999999998,0.131361000000002,2
5371,0.820806000000001,0.304022,0.131167999999999,0.00139500000000226,2
5372,0.103999999999999,0.169,-0.0740000000000016,0.104000000000003,1
5375,0.926787999999998,0.331703000000001,0.103110999999998,0.044945000000002,2
5376,0.553999999999998,-0.0489999999999995,-0.102,-0.0700000000000003,3
5378,1.009342,0.371617,0.099374000000001,0.0464230000000008,2
5379,1.562327,0.604824000000001,0.224099000000001,0.0966310000000004,2
5381,1.531393,0.73544,0.280787999999999,0.193586999999999,2
5382,-0.187000000000001,-0.299,-0.341999999999999,0.0429999999999993,3
5384,-0.00399999999999778,-0.359999999999999,-0.157,0.036999999999999,3
5386,0.358000000000001,0.0159999999999982,0.127000000000002,0.265000000000001,1
5387,1.261236,0.438811999999999,0.180152000000001,0.0166769999999996,2
5388,2.26449,1.006292,0.442070000000001,0.182305,2
5389,1.249479,0.502094000000003,0.18648,0.0406089999999999,2
5390,1.576122,0.597557000000002,0.222265,0.0786899999999982,2
5391,0.400000000000002,0.0539999999999985,-0.0739999999999981,-0.0970000000000013,3
5392,1.392802,0.543109000000001,0.195698,0.0806349999999973,2
5393,0.311999999999998,-0.277999999999999,-0.239000000000001,-0.268000000000001,3
5395,0.353999999999999,0.208000000000002,0.282999999999998,-0.175000000000001,1
5396,1.955958,0.753764,0.278498000000001,0.113228999999999,2
5397,0.564,0.539999999999999,0.968,0.728999999999999,3
5398,0.282,0.155000000000001,0.0680000000000014,0.437999999999999,1
5399,0.365000000000002,-0.120999999999999,0.0769999999999982,-0.103000000000002,1
5400,1.059088,0.350995999999999,0.100224999999998,0.0506080000000004,2
5401,0.456999999999997,-0.123999999999999,-0.103999999999999,-0.243000000000002,3
5402,1.17742,0.389149,0.173681999999999,0.0541020000000003,2
5403,2.518547,1.192524,0.472615000000001,0.179157999999999,2
5404,0.582000000000001,-0.00500000000000256,0.0390000000000015,0.18,1
5405,1.582073,0.598923000000003,0.223896,0.0588189999999997,2
5406,0.331,0.390000000000001,0.172000000000001,-0.0629999999999988,1
5407,1.153246,0.48244,0.255233,0.113173,2
5408,1.595095,0.635672,0.282712999999998,0.122388000000001,2
5409,1.651794,0.432568,0.190901,0.0895539999999997,2
5410,1.580349,0.664154,0.253589999999999,0.129377000000002,2
5411,2.633377,1.29282,0.537467000000001,0.302515,2
5412,-0.219999999999999,0.312999999999999,0.111000000000001,-0.224999999999998,1
5413,0.436,0.117000000000001,-0.0410000000000004,0.00100000000000122,3
5415,0.556999999999999,0.129999999999999,0.0480000000000018,-0.0640000000000001,3
5416,1.305679,0.461586,0.273423000000001,0.0399999999999991,2
5417,0.383000000000003,0.110999999999997,0.078000000000003,0.171999999999997,1
5418,1.338056,0.607377,0.257141000000001,0.134283,2
5419,1.776653,0.724036000000002,0.310938999999999,0.146463000000001,2
5421,0.550000000000001,0.195,-0.032,0.137999999999998,1
5422,0.0269999999999975,-0.0819999999999972,0.326999999999998,0.105,1
5424,0.374000000000002,0.0139999999999993,-0.0749999999999993,-0.0970000000000013,3
5428,1.287331,0.472767000000001,0.156375999999998,0.0745730000000009,2
5429,0.131999999999998,-0.338999999999999,-0.196999999999999,-0.43,3
5431,1.219355,0.400409,0.158595999999999,0.0618729999999985,2
5432,1.212978,0.536928,0.185360000000003,0.0903320000000001,2
5433,0.114000000000001,0.0150000000000006,0.0339999999999989,0.341000000000001,1
5434,1.187848,0.454988999999999,0.167284,0.0277899999999995,2
5435,-0.111000000000001,-0.253,-0.275000000000002,-0.271999999999998,3
5436,1.058,0.0790000000000006,0.186,0.208000000000002,1
5438,1.925171,0.781306000000001,0.316618999999999,0.164518000000001,2
5439,1.313209,0.525167999999997,0.223165000000002,0.0994400000000013,2
5440,0.504000000000001,0.0579999999999998,0.00600000000000023,-0.0340000000000025,3
5441,0.456999999999997,0.0730000000000004,-0.004999999999999,0.183,3
5442,0.209,0.261000000000003,0.305,-0.0350000000000001,1
5443,1.219972,0.183692000000001,0.452795,-0.00443399999999983,2
5445,1.689751,0.617926000000001,0.223585,0.0484350000000013,2
5446,1.334639,0.497929999999997,0.198400000000001,0.0501160000000009,2
5448,0.456,0.152999999999999,0.0150000000000006,-0.0940000000000012,3
5449,1.159133,0.449149,0.132290999999999,0.0581329999999998,2
5450,0.853999999999999,0.0969999999999978,0.0430000000000028,-0.00300000000000011,1
5451,1.029029,0.319573000000002,0.120835999999997,-0.0462089999999975,2
5454,0.312999999999999,-0.238,-0.229000000000003,-0.209,3
5455,0.295999999999999,0.0850000000000009,0.247,0.0189999999999984,1
5456,0.442,-0.00600000000000023,-0.0919999999999987,0.0360000000000014,3
5458,0.460000000000001,0.411000000000001,0.100999999999999,0.0169999999999995,1
5459,2.139704,0.82325,0.264208,0.143682999999999,2
5460,2.596821,1.10939,0.513947000000002,0.176541999999998,2
5462,0.929524000000001,0.345248999999999,0.125889000000001,0.0518679999999989,2
5465,2.078894,0.878238,0.324207999999999,0.180410000000002,2
5468,-0.075999999999997,-0.377000000000002,-0.306999999999999,-0.289999999999999,3
5471,1.118482,0.369385000000001,0.166551,0.0135949999999987,2
5472,1.10235,0.393912,0.135462999999998,0.0332210000000011,2
5473,0.123000000000001,-0.269000000000002,-0.256999999999998,0.0859999999999985,3
5474,0.926940999999999,0.134117,-0.00541499999999928,-0.0259469999999986,2
5475,2.57567,1.245574,0.514099,0.251502,2
5476,0.506999999999998,0.217000000000002,0.0289999999999999,-0.00800000000000267,3
5478,2.167606,1.033198,0.359192999999998,0.174519,2
5479,2.612516,1.344589,0.862767000000002,0.439871999999999,2
5481,2.555437,1.298121,0.633012999999998,0.342438,2
5483,2.496904,1.109147,0.43492,0.228085999999999,2
5484,2.127346,0.854494000000003,0.338210999999998,0.197454,2
5486,1.133293,0.363477,0.13129,0.0170780000000015,2
5487,2.219036,0.935805,0.349153999999999,0.203905000000001,2
5488,1.320545,0.536333000000003,0.190209999999999,0.101240000000001,2
5489,1.773806,0.662886,0.249201999999997,0.154465000000002,2
5491,0.365000000000002,0.391999999999999,0.0809999999999995,0.0130000000000017,1
5492,1.32584,0.420655,0.136471,0.0074519999999989,2
5493,1.206789,0.440781000000001,0.178970999999999,0.0293060000000001,2
5494,1.693772,0.634904000000002,0.298160999999997,0.0828650000000017,2
5495,2.640965,1.32567,0.649278000000001,0.327087000000001,2
5496,0.506,0.097999999999999,-0.00799999999999912,-0.100000000000001,3
5497,1.241695,0.439041,0.120217,0.0602260000000001,2
5499,0.91778,0.298192999999998,0.157121,0.0125470000000014,2
5500,0.48,-0.0399999999999991,-0.088000000000001,-0.206999999999997,3
5501,-0.159000000000002,0.602,0.0190000000000019,0.100999999999999,1
5502,0.167000000000002,-0.391000000000002,-0.0769999999999982,-0.213000000000001,3
5504,2.361712,1.024212,0.425544,0.212489,2
5506,0.207000000000001,0.358999999999998,-0.108999999999998,0.260999999999999,1
5509,2.57987,1.147972,0.474051000000003,0.243027999999999,2
5511,1.064823,0.472704,0.133877000000002,0.0787369999999967,2
5513,0.927252000000003,0.297508000000001,0.104075999999999,0.0564099999999996,2
5514,0.155000000000001,0.0169999999999995,0.0100000000000016,0.238999999999997,1
5515,1.449465,0.585990000000001,0.217723999999999,0.0650760000000012,2
5518,1.901445,0.672803999999999,0.242699000000002,0.109158999999998,2
5521,0.689999999999998,0.0810000000000031,0.0209999999999972,0.0950000000000024,1
5522,1.503532,0.605570000000002,0.264671999999999,0.152307,2
5523,0.534000000000002,0.256999999999998,0.0640000000000001,0.0120000000000005,3
5524,1.728379,0.609541,0.187554,0.100140999999999,2
5525,0.244,-0.164000000000001,-1.061,0.841000000000001,3
5526,1.494995,0.592513999999998,0.25911,0.130613,2
5527,0.896742,0.261679000000001,0.089859999999998,0.000163000000000579,2
5528,-0.196000000000002,-0.424,-0.218,-0.800999999999998,3
5530,2.488451,1.307484,0.576324999999999,0.294966,2
5531,0.989585999999999,0.438429000000003,0.147634,0.0781729999999996,2
5533,0.130000000000003,0.253999999999998,-0.0559999999999974,0.127999999999997,1
5535,1.752,0.233999999999998,-0.0390000000000015,0.166,1
5536,2.04221,0.906803,0.299692,0.179938999999997,2
5539,0.277999999999999,0.311,0.242000000000001,0.187000000000001,1
5540,0.219000000000001,0.588000000000001,0.314,0.276,1
5543,2.537457,1.175879,0.489447999999999,0.278848999999999,2
5545,1.500704,0.507297999999999,0.166055,0.0700630000000011,2
5546,1.062567,0.39068,0.141403,0.0588549999999977,2
5550,0.437000000000001,-0.204000000000001,-0.170000000000002,-0.898999999999997,3
5552,0.722000000000001,0.00400000000000134,0.239999999999998,0.704999999999998,3
5554,1.224857,0.432971,0.184193,0.0551700000000004,2
5555,2.396914,1.001032,0.411715999999998,0.264858,2
5556,-0.0749999999999993,-0.263999999999999,-0.255000000000003,-0.222999999999999,3
5558,1.824928,0.673608000000002,0.245644,0.106631999999999,2
5559,1.7625,0.697989,0.260919000000001,0.0863530000000008,2
5560,0.442,-0.202000000000002,-0.192999999999998,-0.376000000000001,3
5561,-0.183,-0.424000000000003,-0.294999999999998,-0.237000000000002,3
5562,0.417000000000002,0.0839999999999996,0.00399999999999778,-0.0350000000000001,3
5563,1.194185,0.46827,0.167771999999999,0.0782420000000013,2
5566,-0.111999999999998,0.537999999999997,0.0690000000000026,0.0990000000000002,1
5567,0.414999999999999,0.232000000000003,0.296999999999997,0.104000000000003,1
5568,0.462,0.327999999999999,0.928999999999998,0.757000000000001,3
5571,2.432764,1.102284,0.399228999999998,0.209697000000002,2
5572,0.381999999999998,0.116,-0.105,0.0180000000000007,3
5574,0.978245000000001,0.307917,0.132345000000001,0.0105039999999974,2
5575,0.736000000000001,0.152000000000001,0.0779999999999994,0.275000000000002,1
5577,0.247,-0.0069999999999979,0.00799999999999912,0.0120000000000005,1
5578,0.427,-0.0619999999999976,-0.276,0.111999999999998,3
5579,1.764494,0.71236,0.257564,0.155091000000001,2
5580,2.450569,1.082054,0.397818000000001,0.228539999999999,2
5581,1.04703,0.316580000000002,0.109030999999998,0.0742960000000004,2
5582,0.277999999999999,0.378,0.0360000000000014,0.134,1
5583,1.921694,0.661707999999999,0.329487,0.078284,2
5584,1.325112,0.510214000000001,0.177454999999998,0.0376440000000002,2
5587,0.305,-0.0549999999999997,-0.283000000000001,0.201,3
5592,0.366999999999997,0.0370000000000026,0.0219999999999985,0.452999999999999,1
5593,0.244,-0.256999999999998,-0.382000000000001,-0.439,3
5594,0.0269999999999975,0.333000000000002,0.122,0.0479999999999983,1
5595,1.703903,0.607073,0.231377999999999,0.0371610000000011,2
5598,1.101006,0.435312000000003,0.0885389999999973,0.0409590000000009,2
5599,-0.0560000000000009,-0.359000000000002,-0.289999999999999,-0.219999999999999,3
5600,0.269000000000002,2.255,1.713,-0.00400000000000134,1
5602,-0.315999999999999,-0.452000000000002,-0.369999999999997,-0.420000000000002,3
5606,0.239000000000001,-0.205000000000002,-0.373999999999999,-0.189,3
5608,0.254000000000001,0.0470000000000006,0.166,0.260999999999999,1
5609,1.670323,0.679694999999999,0.267456000000001,0.139194,2
5610,0.431999999999999,0.146000000000001,-0.181000000000001,0.382000000000001,1
5611,1.332611,0.483028000000001,0.187621,0.0921889999999976,2
5615,0.0820000000000007,0.369,0.0480000000000018,-0.0310000000000024,1
5616,-0.0640000000000001,-0.385999999999999,-0.34,-0.298000000000002,3
5617,0.175000000000001,0.416,0.100999999999999,-0.0559999999999974,1
5618,0.167000000000002,-0.437999999999999,-0.0890000000000022,-0.695,3
5619,1.030347,0.460424999999997,0.218437000000002,0.115596,2
5620,0.387,0.535999999999998,0.335000000000001,0.190999999999999,1
5621,1.92983,0.707628000000001,0.248735,0.11368,2
5622,0.553999999999998,-0.0489999999999995,-0.102,-0.0700000000000003,3
5623,1.194178,0.358337000000002,0.238996999999998,0.0384039999999999,2
5624,0.582000000000001,0.146999999999998,0.0620000000000012,0.236000000000001,1
5625,2.444429,1.087387,0.427273,0.204337000000001,2
5626,-0.0539999999999985,-0.304000000000002,-0.318999999999999,-0.181999999999999,3
5628,0.395,-0.0680000000000014,-0.216999999999999,0.0820000000000007,3
5629,2.137312,0.932277999999997,0.358885000000001,0.15992,2
5630,1.328588,0.441341000000001,0.15108,0.0464679999999973,2
5632,0.195999999999998,0.233000000000001,0.338000000000001,0.355,1
5633,0.0519999999999996,-0.352999999999998,-0.283000000000001,-0.174,3
5634,1.714987,0.680702,0.251369,0.110147999999999,2
5635,2.043135,0.844738999999999,0.313632,0.204991999999999,2
5637,1.19449,0.50656,0.161075,0.0826299999999982,2
5640,0.395000000000003,-0.144000000000002,-0.187999999999999,-0.257999999999999,3
5641,0.504999999999999,0.157,0.0459999999999994,-0.0180000000000007,3
5644,0.539999999999999,0.0259999999999998,-0.054000000000002,0.306000000000001,1
5646,2.324182,0.988977000000002,0.336549999999999,0.153953999999999,2
5647,2.486304,1.281538,0.576005,0.345843,2
5648,1.973704,0.753347000000002,0.253537999999999,0.125710000000002,2
5649,-0.0809999999999995,0.0139999999999993,0.231000000000002,0.137,1
5650,0.109999999999999,0.193000000000001,0.105999999999998,-0.100999999999999,1
5651,3.068,0.535999999999998,0.127000000000002,0.142999999999997,1
5653,1.261978,0.474005,0.204223000000001,0.0326759999999986,2
5654,1.180605,0.422627000000002,0.155932999999997,0.056046000000002,2
5655,0.941075999999999,0.262664999999998,0.0916920000000019,0.0174920000000007,2
5656,0.453999999999997,-0.0299999999999976,-0.0579999999999998,-0.0530000000000008,3
5657,1.439365,0.586882000000001,0.187760000000001,0.0453539999999997,2
5658,0.872696000000001,0.295577999999999,0.102409000000002,0.040617000000001,2
5660,0.929437,0.242017000000001,0.118596999999999,0.0647100000000016,2
5662,-0.0879999999999974,-0.373000000000001,-0.305,-0.258000000000003,3
5663,2.642259,1.241874,0.500627,0.287694,2
5667,1.046583,0.473852000000001,0.177803000000001,0.0483119999999992,2
5668,1.103656,0.495077000000002,0.252547,0.0460599999999971,2
5669,-0.00900000000000034,-0.401,-0.306000000000001,-0.326,3
5670,1.152176,0.470153,0.136298,0.063682,2
5673,0.431000000000001,-0.148,-0.0730000000000004,-0.236000000000001,3
5674,0.135000000000002,0.420999999999999,0.0749999999999993,-0.131999999999998,1
5675,1.109001,0.380026000000001,0.116585999999998,0.0359620000000014,2
5676,0.280000000000001,0.117999999999999,0.239000000000001,-0.113,1
5678,1.852229,0.778471,0.24164,0.162239,2
5679,0.882715000000001,0.312602999999999,0.130474,-0.00960299999999847,2
5680,0.413999999999998,0.450000000000003,0.202999999999999,-0.161000000000001,1
5681,0.385000000000002,0.465999999999998,0.193000000000001,0.262,1
5682,0.456999999999997,-0.123999999999999,-0.103999999999999,-0.243000000000002,3
5684,0.104999999999997,0.281000000000002,-0.0259999999999998,-0.088000000000001,1
5685,0.306999999999999,0.0539999999999985,0.0549999999999997,0.0460000000000029,1
5688,1.135489,0.506454000000002,0.254270999999999,0.00711100000000009,2
5690,2.036312,0.814778999999998,0.252743000000002,0.1845,2
5691,1.19163,0.508427999999999,0.192303000000003,0.0985200000000006,2
5693,0.591000000000001,0.265000000000001,0.303999999999998,-0.0909999999999975,1
5695,2.393872,0.895490999999998,0.244396,0.211565999999999,2
5697,2.632124,1.170781,0.417005999999999,0.274097000000001,2
5698,2.592762,1.261997,0.587604000000001,0.255022,2
5699,0.469999999999999,-0.166,-0.183,0.027000000000001,3
5700,0.594999999999999,0.128,0.0560000000000009,-0.0770000000000017,3
5701,-0.174,0.260999999999999,0.140000000000001,0.0210000000000008,1
5703,1.339342,0.488697000000002,0.18174,0.0883559999999992,2
5704,1.348887,0.552547000000001,0.260773,0.112168999999998,2
